"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/22/2015","69","","Intermediate School 143","36-061-0115","AQS"
"02/23/2015","52","","Intermediate School 143","36-061-0115","AQS"
"02/24/2015","45","","Intermediate School 143","36-061-0115","AQS"
"02/25/2015","63","","Intermediate School 143","36-061-0115","AQS"
"02/26/2015","66","","PS 19","36-061-0128","AQS"
"02/27/2015","53","","Intermediate School 143","36-061-0115","AQS"
"02/28/2015","53","","Intermediate School 143","36-061-0115","AQS"
"03/01/2015","58","","IS 45","36-061-0079","AQS"
"03/02/2015","57","","Intermediate School 143","36-061-0115","AQS"
"03/03/2015","40","","Intermediate School 143","36-061-0115","AQS"
"03/04/2015","86","","Intermediate School 143","36-061-0115","AQS"
"03/05/2015","53","","Intermediate School 143","36-061-0115","AQS"
"03/06/2015","47","","Intermediate School 143","36-061-0115","AQS"
"03/07/2015","71","","Intermediate School 143","36-061-0115","AQS"
"03/08/2015","68","","Intermediate School 143","36-061-0115","AQS"
"03/09/2015","56","","Intermediate School 143","36-061-0115","AQS"
"03/10/2015","81","","Intermediate School 143","36-061-0115","AQS"
"03/11/2015","54","","Intermediate School 143","36-061-0115","AQS"
"03/12/2015","25","","Intermediate School 143","36-061-0115","AQS"
"03/13/2015","46","","PS 19","36-061-0128","AQS"
"03/14/2015","40","","Intermediate School 143","36-061-0115","AQS"
"03/15/2015","31","","Intermediate School 143","36-061-0115","AQS"
"03/16/2015","54","","Intermediate School 143","36-061-0115","AQS"
"03/17/2015","53","","Intermediate School 143","36-061-0115","AQS"
"03/18/2015","33","","Intermediate School 143","36-061-0115","AQS"
"03/19/2015","33","","Intermediate School 143","36-061-0115","AQS"
"03/20/2015","45","","PS 19","36-061-0128","AQS"
"03/21/2015","56","","Intermediate School 143","36-061-0115","AQS"
"03/22/2015","39","","Intermediate School 143","36-061-0115","AQS"
"03/23/2015","38","","Intermediate School 143","36-061-0115","AQS"
"03/24/2015","41","","PS 19","36-061-0128","AQS"
"03/25/2015","59","","IS 45","36-061-0079","AQS"
"03/26/2015","59","","Intermediate School 143","36-061-0115","AQS"
"03/27/2015","22","","Intermediate School 143","36-061-0115","AQS"
"03/28/2015","30","","Intermediate School 143","36-061-0115","AQS"
"03/29/2015","27","","Intermediate School 143","36-061-0115","AQS"
"03/30/2015","35","","Intermediate School 143","36-061-0115","AQS"
"03/31/2015","30","","PS 19","36-061-0128","AQS"
"04/01/2015","27","","DIVISION STREET","36-061-0134","AQS"
"04/02/2015","53","","Intermediate School 143","36-061-0115","AQS"
"04/03/2015","61","","Intermediate School 143","36-061-0115","AQS"
"04/04/2015","26","","Intermediate School 143","36-061-0115","AQS"
"04/05/2015","38","","Intermediate School 143","36-061-0115","AQS"
"04/06/2015","59","","PS 19","36-061-0128","AQS"
"04/07/2015","48","","Intermediate School 143","36-061-0115","AQS"
"04/08/2015","25","","PS 19","36-061-0128","AQS"
"04/09/2015","55","","PS 19","36-061-0128","AQS"
"04/10/2015","50","","Intermediate School 143","36-061-0115","AQS"
"04/11/2015","25","","Intermediate School 143","36-061-0115","AQS"
"04/12/2015","34","","DIVISION STREET","36-061-0134","AQS"
"04/13/2015","41","","Intermediate School 143","36-061-0115","AQS"
"04/14/2015","28","","Intermediate School 143","36-061-0115","AQS"
"04/15/2015","23","","PS 19","36-061-0128","AQS"
"04/16/2015","23","","DIVISION STREET","36-061-0134","AQS"
"04/17/2015","44","","Intermediate School 143","36-061-0115","AQS"
"04/18/2015","43","","PS 19","36-061-0128","AQS"
"04/19/2015","15","","DIVISION STREET","36-061-0134","AQS"
"04/20/2015","24","","DIVISION STREET","36-061-0134","AQS"
"04/21/2015","32","","Intermediate School 143","36-061-0115","AQS"
"04/22/2015","39","","Intermediate School 143","36-061-0115","AQS"
"04/23/2015","13","","Intermediate School 143","36-061-0115","AQS"
"04/24/2015","18","","PS 19","36-061-0128","AQS"
"04/25/2015","20","","Intermediate School 143","36-061-0115","AQS"
"04/26/2015","15","","Intermediate School 143","36-061-0115","AQS"
"04/27/2015","16","","DIVISION STREET","36-061-0134","AQS"
"04/28/2015","12","","PS 19","36-061-0128","AQS"
"04/29/2015","24","","DIVISION STREET","36-061-0134","AQS"
"04/30/2015","24","","PS 19","36-061-0128","AQS"
"05/01/2015","17","","Intermediate School 143","36-061-0115","AQS"
"05/02/2015","30","","DIVISION STREET","36-061-0134","AQS"
"05/03/2015","37","","IS 45","36-061-0079","AQS"
"05/04/2015","63","","Intermediate School 143","36-061-0115","AQS"
"05/05/2015","60","","Intermediate School 143","36-061-0115","AQS"
"05/06/2015","38","","PS 19","36-061-0128","AQS"
"05/07/2015","46","","DIVISION STREET","36-061-0134","AQS"
"05/08/2015","56","","Intermediate School 143","36-061-0115","AQS"
"05/09/2015","62","","PS 19","36-061-0128","AQS"
"05/10/2015","51","","Intermediate School 143","36-061-0115","AQS"
"05/11/2015","70","","CCNY","36-061-0135","AQS"
"05/12/2015","51","","CCNY","36-061-0135","AQS"
"05/13/2015","8","","DIVISION STREET","36-061-0134","AQS"
"05/14/2015","18","","PS 19","36-061-0128","AQS"
"05/15/2015","39","","Intermediate School 143","36-061-0115","AQS"
"05/16/2015","54","","Intermediate School 143","36-061-0115","AQS"
"05/17/2015","56","","Intermediate School 143","36-061-0115","AQS"
"05/18/2015","58","","PS 19","36-061-0128","AQS"
"05/19/2015","54","","Intermediate School 143","36-061-0115","AQS"
"05/20/2015","7","","DIVISION STREET","36-061-0134","AQS"
"05/21/2015","24","","PS 19","36-061-0128","AQS"
"05/22/2015","27","","DIVISION STREET","36-061-0134","AQS"
"05/23/2015","23","","Intermediate School 143","36-061-0115","AQS"
"05/24/2015","47","","DIVISION STREET","36-061-0134","AQS"
"05/25/2015","52","","Intermediate School 143","36-061-0115","AQS"
"05/26/2015","47","","Intermediate School 143","36-061-0115","AQS"
"05/27/2015","48","","Intermediate School 143","36-061-0115","AQS"
"05/28/2015","51","","Intermediate School 143","36-061-0115","AQS"
"05/29/2015","27","","DIVISION STREET","36-061-0134","AQS"
"05/30/2015","30","","Intermediate School 143","36-061-0115","AQS"
"05/31/2015","30","","Intermediate School 143","36-061-0115","AQS"
"06/01/2015","4","","PS 19","36-061-0128","AQS"
"06/02/2015","22","","PS 19","36-061-0128","AQS"
"06/03/2015","16","","DIVISION STREET","36-061-0134","AQS"
"06/04/2015","13","","DIVISION STREET","36-061-0134","AQS"
"06/05/2015","36","","PS 19","36-061-0128","AQS"
"06/06/2015","28","","Intermediate School 143","36-061-0115","AQS"
"06/07/2015","17","","Intermediate School 143","36-061-0115","AQS"
"06/08/2015","34","","DIVISION STREET","36-061-0134","AQS"
"06/09/2015","42","","Intermediate School 143","36-061-0115","AQS"
"06/10/2015","54","","CCNY","36-061-0135","AQS"
"06/11/2015","88","","DIVISION STREET","36-061-0134","AQS"
"06/12/2015","68","","DIVISION STREET","36-061-0134","AQS"
"06/13/2015","17","","DIVISION STREET","36-061-0134","AQS"
"06/14/2015","43","","PS 19","36-061-0128","AQS"
"06/15/2015","39","","Intermediate School 143","36-061-0115","AQS"
"06/16/2015","47","","Intermediate School 143","36-061-0115","AQS"
"06/17/2015","36","","DIVISION STREET","36-061-0134","AQS"
"06/18/2015","15","","Intermediate School 143","36-061-0115","AQS"
"06/19/2015","38","","DIVISION STREET","36-061-0134","AQS"
"06/20/2015","45","","PS 19","36-061-0128","AQS"
"06/21/2015","29","","DIVISION STREET","36-061-0134","AQS"
"06/22/2015","44","","DIVISION STREET","36-061-0134","AQS"
"06/23/2015","64","","Intermediate School 143","36-061-0115","AQS"
"06/24/2015","15","","DIVISION STREET","36-061-0134","AQS"
"06/25/2015","29","","DIVISION STREET","36-061-0134","AQS"
"06/26/2015","48","","DIVISION STREET","36-061-0134","AQS"
"06/27/2015","10","","PS 19","36-061-0128","AQS"
"06/28/2015","3","","PS 19","36-061-0128","AQS"
"06/29/2015","20","","DIVISION STREET","36-061-0134","AQS"
"06/30/2015","34","","Intermediate School 143","36-061-0115","AQS"
"07/01/2015","61","","DIVISION STREET","36-061-0134","AQS"
"07/02/2015","51","","DIVISION STREET","36-061-0134","AQS"
"07/03/2015","26","","DIVISION STREET","36-061-0134","AQS"
"07/04/2015","52","","PS 19","36-061-0128","AQS"
"07/05/2015","56","","PS 19","36-061-0128","AQS"
"07/06/2015","51","","PS 19","36-061-0128","AQS"
"07/07/2015","56","","PS 19","36-061-0128","AQS"
"07/08/2015","65","","DIVISION STREET","36-061-0134","AQS"
"07/09/2015","55","","DIVISION STREET","36-061-0134","AQS"
"07/10/2015","26","","DIVISION STREET","36-061-0134","AQS"
"07/11/2015","55","","DIVISION STREET","36-061-0134","AQS"
"07/12/2015","49","","Intermediate School 143","36-061-0115","AQS"
"07/13/2015","42","","Intermediate School 143","36-061-0115","AQS"
"07/14/2015","55","","PS 19","36-061-0128","AQS"
"07/15/2015","52","","PS 19","36-061-0128","AQS"
"07/16/2015","26","","PS 19","36-061-0128","AQS"
"07/17/2015","29","","PS 19","36-061-0128","AQS"
"07/18/2015","48","","Intermediate School 143","36-061-0115","AQS"
"07/19/2015","58","","Intermediate School 143","36-061-0115","AQS"
"07/20/2015","59","","DIVISION STREET","36-061-0134","AQS"
"07/21/2015","52","","Intermediate School 143","36-061-0115","AQS"
"07/22/2015","7","","PS 19","36-061-0128","AQS"
"07/23/2015","29","","IS 45","36-061-0079","AQS"
"07/24/2015","24","","PS 19","36-061-0128","AQS"
"07/25/2015","38","","DIVISION STREET","36-061-0134","AQS"
"07/26/2015","43","","Intermediate School 143","36-061-0115","AQS"
"07/27/2015","44","","Intermediate School 143","36-061-0115","AQS"
"07/28/2015","56","","DIVISION STREET","36-061-0134","AQS"
"07/29/2015","59","","DIVISION STREET","36-061-0134","AQS"
"07/30/2015","57","","Intermediate School 143","36-061-0115","AQS"
"07/31/2015","27","","DIVISION STREET","36-061-0134","AQS"
"08/01/2015","42","","DIVISION STREET","36-061-0134","AQS"
"08/02/2015","28","","DIVISION STREET","36-061-0134","AQS"
"08/03/2015","48","","Intermediate School 143","36-061-0115","AQS"
"08/04/2015","43","","DIVISION STREET","36-061-0134","AQS"
"08/05/2015","36","","DIVISION STREET","36-061-0134","AQS"
"08/06/2015","20","","DIVISION STREET","36-061-0134","AQS"
"08/07/2015","29","","PS 19","36-061-0128","AQS"
"08/08/2015","18","","DIVISION STREET","36-061-0134","AQS"
"08/09/2015","21","","DIVISION STREET","36-061-0134","AQS"
"08/10/2015","23","","DIVISION STREET","36-061-0134","AQS"
"08/11/2015","30","","Intermediate School 143","36-061-0115","AQS"
"08/12/2015","23","","DIVISION STREET","36-061-0134","AQS"
"08/13/2015","24","","DIVISION STREET","36-061-0134","AQS"
"08/14/2015","38","","PS 19","36-061-0128","AQS"
"08/15/2015","57","","Intermediate School 143","36-061-0115","AQS"
"08/16/2015","61","","DIVISION STREET","36-061-0134","AQS"
"08/17/2015","62","","Intermediate School 143","36-061-0115","AQS"
"08/18/2015","55","","PS 19","36-061-0128","AQS"
"08/19/2015","26","","PS 19","36-061-0128","AQS"
"08/20/2015","15","","Intermediate School 143","36-061-0115","AQS"
"08/21/2015","22","","DIVISION STREET","36-061-0134","AQS"
"08/22/2015","28","","IS 45","36-061-0079","AQS"
"08/23/2015","23","","DIVISION STREET","36-061-0134","AQS"
"08/24/2015","34","","Intermediate School 143","36-061-0115","AQS"
"08/25/2015","54","","PS 19","36-061-0128","AQS"
"08/26/2015","28","","DIVISION STREET","36-061-0134","AQS"
"08/27/2015","20","","DIVISION STREET","36-061-0134","AQS"
"08/28/2015","21","","PS 19","36-061-0128","AQS"
"08/29/2015","38","","DIVISION STREET","36-061-0134","AQS"
"08/30/2015","55","","Intermediate School 143","36-061-0115","AQS"
"08/31/2015","67","","DIVISION STREET","36-061-0134","AQS"
"09/01/2015","69","","DIVISION STREET","36-061-0134","AQS"
"09/02/2015","71","","Intermediate School 143","36-061-0115","AQS"
"09/03/2015","86","","DIVISION STREET","36-061-0134","AQS"
"09/04/2015","61","","DIVISION STREET","36-061-0134","AQS"
"09/05/2015","11","","DIVISION STREET","36-061-0134","AQS"
"09/06/2015","24","","PS 19","36-061-0128","AQS"
"09/07/2015","41","","Intermediate School 143","36-061-0115","AQS"
"09/08/2015","55","","Intermediate School 143","36-061-0115","AQS"
"09/09/2015","38","","CCNY","36-061-0135","AQS"
"09/10/2015","38","","PS 19","36-061-0128","AQS"
"09/11/2015","15","","DIVISION STREET","36-061-0134","AQS"
"09/12/2015","27","","DIVISION STREET","36-061-0134","AQS"
"09/13/2015","16","","Intermediate School 143","36-061-0115","AQS"
"09/14/2015","19","","DIVISION STREET","36-061-0134","AQS"
"09/15/2015","40","","DIVISION STREET","36-061-0134","AQS"
"09/16/2015","51","","DIVISION STREET","36-061-0134","AQS"
"09/17/2015","52","","PS 19","36-061-0128","AQS"
"09/18/2015","59","","DIVISION STREET","36-061-0134","AQS"
"09/19/2015","37","","Intermediate School 143","36-061-0115","AQS"
"09/20/2015","8","","PS 19","36-061-0128","AQS"
"09/21/2015","20","","PS 19","36-061-0128","AQS"
"09/22/2015","21","","PS 19","36-061-0128","AQS"
"09/23/2015","23","","CCNY","36-061-0135","AQS"
"09/24/2015","32","","PS 19","36-061-0128","AQS"
"09/25/2015","25","","PS 19","36-061-0128","AQS"
"09/26/2015","17","","DIVISION STREET","36-061-0134","AQS"
"09/27/2015","28","","PS 19","36-061-0128","AQS"
"09/28/2015","33","","DIVISION STREET","36-061-0134","AQS"
"09/29/2015","31","","Intermediate School 143","36-061-0115","AQS"
"09/30/2015","18","","PS 19","36-061-0128","AQS"
"10/01/2015","15","","PS 19","36-061-0128","AQS"
"10/02/2015","11","","PS 19","36-061-0128","AQS"
"10/03/2015","24","","PS 19","36-061-0128","AQS"
"10/04/2015","16","","PS 19","36-061-0128","AQS"
"10/05/2015","24","","Intermediate School 143","36-061-0115","AQS"
"10/06/2015","35","","PS 19","36-061-0128","AQS"
"10/07/2015","28","","PS 19","36-061-0128","AQS"
"10/08/2015","34","","Intermediate School 143","36-061-0115","AQS"
"10/09/2015","43","","Intermediate School 143","36-061-0115","AQS"
"10/10/2015","16","","DIVISION STREET","36-061-0134","AQS"
"10/11/2015","29","","Intermediate School 143","36-061-0115","AQS"
"10/12/2015","49","","DIVISION STREET","36-061-0134","AQS"
"10/13/2015","39","","Intermediate School 143","36-061-0115","AQS"
"10/14/2015","30","","DIVISION STREET","36-061-0134","AQS"
"10/15/2015","24","","DIVISION STREET","36-061-0134","AQS"
"10/16/2015","26","","Intermediate School 143","36-061-0115","AQS"
"10/17/2015","18","","Intermediate School 143","36-061-0115","AQS"
"10/18/2015","15","","Intermediate School 143","36-061-0115","AQS"
"10/19/2015","28","","Intermediate School 143","36-061-0115","AQS"
"10/20/2015","44","","Intermediate School 143","36-061-0115","AQS"
"10/21/2015","60","","Intermediate School 143","36-061-0115","AQS"
"10/22/2015","63","","Intermediate School 143","36-061-0115","AQS"
"10/23/2015","19","","PS 19","36-061-0128","AQS"
"10/24/2015","23","","DIVISION STREET","36-061-0134","AQS"
"10/25/2015","18","","Intermediate School 143","36-061-0115","AQS"
"10/26/2015","30","","PS 19","36-061-0128","AQS"
"10/27/2015","37","","PS 19","36-061-0128","AQS"
"10/28/2015","16","","DIVISION STREET","36-061-0134","AQS"
"10/29/2015","35","","DIVISION STREET","36-061-0134","AQS"
"10/30/2015","25","","Intermediate School 143","36-061-0115","AQS"
"10/31/2015","32","","Intermediate School 143","36-061-0115","AQS"
"11/01/2015","46","","DIVISION STREET","36-061-0134","AQS"
"11/02/2015","50","","DIVISION STREET","36-061-0134","AQS"
"11/03/2015","60","","PS 19","36-061-0128","AQS"
"11/04/2015","62","","PS 19","36-061-0128","AQS"
"11/05/2015","79","","PS 19","36-061-0128","AQS"
"11/06/2015","51","","Intermediate School 143","36-061-0115","AQS"
"11/07/2015","24","","DIVISION STREET","36-061-0134","AQS"
"11/08/2015","21","","Intermediate School 143","36-061-0115","AQS"
"11/09/2015","52","","DIVISION STREET","36-061-0134","AQS"
"11/10/2015","29","","Intermediate School 143","36-061-0115","AQS"
"11/11/2015","23","","PS 19","36-061-0128","AQS"
"11/12/2015","26","","Intermediate School 143","36-061-0115","AQS"
"11/13/2015","24","","DIVISION STREET","36-061-0134","AQS"
"11/14/2015","27","","Intermediate School 143","36-061-0115","AQS"
"11/15/2015","36","","Intermediate School 143","36-061-0115","AQS"
"11/16/2015","53","","Intermediate School 143","36-061-0115","AQS"
"11/17/2015","51","","PS 19","36-061-0128","AQS"
"11/18/2015","29","","DIVISION STREET","36-061-0134","AQS"
"11/19/2015","28","","Intermediate School 143","36-061-0115","AQS"
"11/20/2015","27","","Intermediate School 143","36-061-0115","AQS"
"11/21/2015","35","","CCNY","36-061-0135","AQS"
"11/22/2015","33","","Intermediate School 143","36-061-0115","AQS"
"11/23/2015","28","","Intermediate School 143","36-061-0115","AQS"
"11/24/2015","45","","CCNY","36-061-0135","AQS"
"11/25/2015","56","","PS 19","36-061-0128","AQS"
"11/26/2015","59","","Intermediate School 143","36-061-0115","AQS"
"11/27/2015","43","","Intermediate School 143","36-061-0115","AQS"
"11/28/2015","40","","DIVISION STREET","36-061-0134","AQS"
"11/29/2015","41","","IS 45","36-061-0079","AQS"
"11/30/2015","62","","PS 19","36-061-0128","AQS"
"12/01/2015","39","","PS 19","36-061-0128","AQS"
"12/02/2015","57","","DIVISION STREET","36-061-0134","AQS"
"12/03/2015","35","","PS 19","36-061-0128","AQS"
"12/04/2015","44","","PS 19","36-061-0128","AQS"
"12/05/2015","56","","PS 19","36-061-0128","AQS"
"12/06/2015","64","","PS 19","36-061-0128","AQS"
"12/07/2015","66","","DIVISION STREET","36-061-0134","AQS"
"12/08/2015","60","","PS 19","36-061-0128","AQS"
"12/09/2015","64","","CCNY","36-061-0135","AQS"
"12/10/2015","61","","Intermediate School 143","36-061-0115","AQS"
"12/11/2015","81","","PS 19","36-061-0128","AQS"
"12/12/2015","81","","PS 19","36-061-0128","AQS"
"12/13/2015","71","","Intermediate School 143","36-061-0115","AQS"
"12/14/2015","54","","DIVISION STREET","36-061-0134","AQS"
"12/15/2015","19","","Intermediate School 143","36-061-0115","AQS"
"12/16/2015","28","","CCNY","36-061-0135","AQS"
"12/17/2015","38","","DIVISION STREET","36-061-0134","AQS"
"12/18/2015","35","","DIVISION STREET","36-061-0134","AQS"
"12/19/2015","38","","Intermediate School 143","36-061-0115","AQS"
"12/20/2015","39","","Intermediate School 143","36-061-0115","AQS"
"12/21/2015","48","","Intermediate School 143","36-061-0115","AQS"
"12/22/2015","55","","Intermediate School 143","36-061-0115","AQS"
"12/23/2015","58","","PS 19","36-061-0128","AQS"
"12/24/2015","52","","Intermediate School 143","36-061-0115","AQS"
"12/25/2015","62","","DIVISION STREET","36-061-0134","AQS"
"12/26/2015","26","","PS 19","36-061-0128","AQS"
"12/27/2015","42","","Intermediate School 143","36-061-0115","AQS"
"12/28/2015","35","","PS 19","36-061-0128","AQS"
"12/29/2015","37","","PS 19","36-061-0128","AQS"
"12/30/2015","50","","DIVISION STREET","36-061-0134","AQS"
"12/31/2015","39","","Intermediate School 143","36-061-0115","AQS"
"01/01/2016","50","","Intermediate School 143","36-061-0115","AQS"
"01/02/2016","63","","Intermediate School 143","36-061-0115","AQS"
"01/03/2016","73","","Intermediate School 143","36-061-0115","AQS"
"01/04/2016","48","","Intermediate School 143","36-061-0115","AQS"
"01/05/2016","52","","Intermediate School 143","36-061-0115","AQS"
"01/06/2016","68","","Intermediate School 143","36-061-0115","AQS"
"01/07/2016","82","","DIVISION STREET","36-061-0134","AQS"
"01/08/2016","77","","PS 19","36-061-0128","AQS"
"01/09/2016","63","","PS 19","36-061-0128","AQS"
"01/10/2016","39","","Intermediate School 143","36-061-0115","AQS"
"01/11/2016","45","","Intermediate School 143","36-061-0115","AQS"
"01/12/2016","55","","Intermediate School 143","36-061-0115","AQS"
"01/13/2016","48","","Intermediate School 143","36-061-0115","AQS"
"01/14/2016","61","","Intermediate School 143","36-061-0115","AQS"
"01/15/2016","75","","CCNY","36-061-0135","AQS"
"01/16/2016","52","","Intermediate School 143","36-061-0115","AQS"
"01/17/2016","42","","Intermediate School 143","36-061-0115","AQS"
"01/18/2016","51","","Intermediate School 143","36-061-0115","AQS"
"01/19/2016","41","","Intermediate School 143","36-061-0115","AQS"
"01/20/2016","35","","CCNY","36-061-0135","AQS"
"01/21/2016","43","","Intermediate School 143","36-061-0115","AQS"
"01/22/2016","53","","PS 19","36-061-0128","AQS"
"01/23/2016","47","","PS 19","36-061-0128","AQS"
"01/24/2016","52","","Intermediate School 143","36-061-0115","AQS"
"01/25/2016","61","","Intermediate School 143","36-061-0115","AQS"
"01/26/2016","89","","Intermediate School 143","36-061-0115","AQS"
"01/27/2016","55","","Intermediate School 143","36-061-0115","AQS"
"01/28/2016","59","","Intermediate School 143","36-061-0115","AQS"
"01/29/2016","58","","Intermediate School 143","36-061-0115","AQS"
"01/30/2016","68","","Intermediate School 143","36-061-0115","AQS"
"01/31/2016","74","","Intermediate School 143","36-061-0115","AQS"
"02/01/2016","69","","Intermediate School 143","36-061-0115","AQS"
"02/02/2016","37","","DIVISION STREET","36-061-0134","AQS"
"02/03/2016","44","","CCNY","36-061-0135","AQS"
"02/04/2016","47","","Intermediate School 143","36-061-0115","AQS"
"02/05/2016","36","","Intermediate School 143","36-061-0115","AQS"
"02/06/2016","66","","Intermediate School 143","36-061-0115","AQS"
"02/07/2016","64","","Intermediate School 143","36-061-0115","AQS"
"02/08/2016","41","","PS 19","36-061-0128","AQS"
"02/09/2016","67","","PS 19","36-061-0128","AQS"
"02/10/2016","63","","Intermediate School 143","36-061-0115","AQS"
"02/11/2016","38","","Intermediate School 143","36-061-0115","AQS"
"02/12/2016","50","","Intermediate School 143","36-061-0115","AQS"
"02/13/2016","54","","Intermediate School 143","36-061-0115","AQS"
"02/14/2016","41","","Intermediate School 143","36-061-0115","AQS"
"02/15/2016","68","","PS 19","36-061-0128","AQS"
"02/16/2016","51","","Intermediate School 143","36-061-0115","AQS"
"02/17/2016","43","","PS 19","36-061-0128","AQS"
"02/18/2016","31","","Intermediate School 143","36-061-0115","AQS"
"02/19/2016","43","","CCNY","36-061-0135","AQS"
"02/20/2016","59","","Intermediate School 143","36-061-0115","AQS"
"02/21/2016","52","","Intermediate School 143","36-061-0115","AQS"
"02/22/2016","30","","PS 19","36-061-0128","AQS"
"02/23/2016","55","","PS 19","36-061-0128","AQS"
"02/24/2016","61","","PS 19","36-061-0128","AQS"
"02/25/2016","42","","Intermediate School 143","36-061-0115","AQS"
"02/26/2016","32","","Intermediate School 143","36-061-0115","AQS"
"02/27/2016","51","","Intermediate School 143","36-061-0115","AQS"
"02/28/2016","59","","Intermediate School 143","36-061-0115","AQS"
"02/29/2016","51","","CCNY","36-061-0135","AQS"
"03/01/2016","40","","CCNY","36-061-0135","AQS"
"03/02/2016","54","","Intermediate School 143","36-061-0115","AQS"
"03/03/2016","34","","Intermediate School 143","36-061-0115","AQS"
"03/04/2016","59","","PS 19","36-061-0128","AQS"
"03/05/2016","35","","Intermediate School 143","36-061-0115","AQS"
"03/06/2016","47","","Intermediate School 143","36-061-0115","AQS"
"03/07/2016","65","","Intermediate School 143","36-061-0115","AQS"
"03/08/2016","70","","Intermediate School 143","36-061-0115","AQS"
"03/09/2016","76","","CCNY","36-061-0135","AQS"
"03/10/2016","68","","Intermediate School 143","36-061-0115","AQS"
"03/11/2016","18","","DIVISION STREET","36-061-0134","AQS"
"03/12/2016","25","","CCNY","36-061-0135","AQS"
"03/13/2016","35","","Intermediate School 143","36-061-0115","AQS"
"03/14/2016","23","","PS 19","36-061-0128","AQS"
"03/15/2016","42","","PS 19","36-061-0128","AQS"
"03/16/2016","54","","DIVISION STREET","36-061-0134","AQS"
"03/17/2016","28","","Intermediate School 143","36-061-0115","AQS"
"03/18/2016","22","","Intermediate School 143","36-061-0115","AQS"
"03/19/2016","22","","PS 19","36-061-0128","AQS"
"03/20/2016","23","","PS 19","36-061-0128","AQS"
"03/21/2016","27","","Intermediate School 143","36-061-0115","AQS"
"03/22/2016","30","","Intermediate School 143","36-061-0115","AQS"
"03/23/2016","55","","DIVISION STREET","36-061-0134","AQS"
"03/24/2016","53","","PS 19","36-061-0128","AQS"
"03/25/2016","54","","Intermediate School 143","36-061-0115","AQS"
"03/26/2016","20","","Intermediate School 143","36-061-0115","AQS"
